strategy,money,countries,utilities,stations,totalLandsOwned
STATION_GUY,16726,12,0,3,15
UTILITY_GUY,52782,12,1,1,14
STATION_GUY,66988,11,0,2,13
STATION_GUY,11672,11,1,3,15
STATION_GUY,8619,14,0,1,15
STATION_GUY,2049,13,2,4,19
UTILITY_GUY,667,11,1,1,13
UTILITY_GUY,18002,13,1,0,14
UTILITY_GUY,18712,11,1,2,14
STATION_GUY,820,7,1,4,12
STATION_GUY,704,5,0,3,8
STATION_GUY,4300,13,0,4,17
STATION_GUY,25702,12,1,2,15
STATION_GUY,580,2,1,2,5
UTILITY_GUY,537,10,2,0,12
STATION_GUY,39912,12,1,2,15
UTILITY_GUY,388,8,0,1,9
STATION_GUY,7914,15,1,3,19
STATION_GUY,574,6,1,2,9
UTILITY_GUY,13065,11,2,1,14
STATION_GUY,967,4,1,3,8
STATION_GUY,4100,10,1,4,15
STATION_GUY,13527,10,2,2,14
STATION_GUY,62486,13,2,2,17
UTILITY_GUY,866,7,1,2,10
STATION_GUY,967,4,0,1,5
STATION_GUY,3751,12,1,4,17
STATION_GUY,1720,6,2,4,12
STATION_GUY,1527,11,0,4,15
STATION_GUY,1153,5,0,0,5
UTILITY_GUY,24253,13,2,1,16
STATION_GUY,10565,13,1,3,17
UTILITY_GUY,23312,11,1,3,15
UTILITY_GUY,2043,7,1,4,12
STATION_GUY,20782,14,1,2,17
UTILITY_GUY,12768,7,1,3,11
STATION_GUY,20901,11,1,2,14
UTILITY_GUY,1215,6,1,1,8
UTILITY_GUY,8778,11,2,1,14
STATION_GUY,4576,11,1,4,16
STATION_GUY,571,8,1,2,11
STATION_GUY,2415,7,1,4,12
STATION_GUY,46594,12,1,2,15
UTILITY_GUY,1290,8,1,3,12
UTILITY_GUY,16193,10,2,1,13
UTILITY_GUY,12842,13,2,2,17
UTILITY_GUY,8206,8,2,2,12
STATION_GUY,8785,11,1,2,14
UTILITY_GUY,5674,15,2,1,18
STATION_GUY,4228,15,1,2,18
UTILITY_GUY,9153,12,2,1,15
UTILITY_GUY,35724,11,1,1,13
UTILITY_GUY,60178,11,1,1,13
STATION_GUY,8366,12,0,3,15
STATION_GUY,11502,9,0,3,12
STATION_GUY,1834,8,1,4,13
UTILITY_GUY,26416,14,2,1,17
UTILITY_GUY,35843,14,1,2,17
UTILITY_GUY,21995,11,1,2,14
STATION_GUY,1139,8,2,4,14
STATION_GUY,11993,14,0,2,16
STATION_GUY,2826,10,1,4,15
STATION_GUY,14293,11,0,3,14
STATION_GUY,1374,7,0,4,11
STATION_GUY,23027,12,1,3,16
UTILITY_GUY,11853,12,1,2,15
STATION_GUY,6959,16,1,3,20
STATION_GUY,21344,14,0,3,17
UTILITY_GUY,816,4,2,1,7
STATION_GUY,1343,5,0,4,9
STATION_GUY,8137,12,0,2,14
UTILITY_GUY,3172,11,1,3,15
STATION_GUY,14241,11,0,2,13
STATION_GUY,1851,5,1,3,9
STATION_GUY,15816,8,2,3,13
UTILITY_GUY,899,7,1,3,11
STATION_GUY,1101,4,0,4,8
STATION_GUY,8146,12,2,4,18
UTILITY_GUY,1101,10,2,2,14
STATION_GUY,16684,13,0,3,16
STATION_GUY,1399,5,0,1,6
UTILITY_GUY,327,6,1,1,8
STATION_GUY,38125,12,0,2,14
STATION_GUY,44673,13,2,2,17
STATION_GUY,15731,9,0,3,12
UTILITY_GUY,11091,12,2,2,16
UTILITY_GUY,18339,12,2,1,15
STATION_GUY,7993,12,0,4,16
STATION_GUY,5448,17,0,3,20
STATION_GUY,901,10,0,4,14
STATION_GUY,20300,14,0,4,18
STATION_GUY,19492,12,0,2,14
UTILITY_GUY,11729,12,2,1,15
UTILITY_GUY,1080,5,0,0,5
UTILITY_GUY,17898,13,1,1,15
STATION_GUY,538,8,0,3,11
UTILITY_GUY,689,9,1,2,12
UTILITY_GUY,742,4,2,0,6
UTILITY_GUY,628,6,2,1,9
STATION_GUY,15368,12,0,4,16
UTILITY_GUY,18588,12,2,1,15
STATION_GUY,8034,9,1,3,13
UTILITY_GUY,1494,8,2,2,12
STATION_GUY,41911,13,0,2,15
STATION_GUY,1564,14,0,2,16
STATION_GUY,5361,9,0,3,12
STATION_GUY,3359,13,1,4,18
UTILITY_GUY,976,6,1,1,8
STATION_GUY,2617,9,0,4,13
STATION_GUY,19536,12,1,3,16
UTILITY_GUY,815,4,1,1,6
UTILITY_GUY,33326,9,2,1,12
UTILITY_GUY,1708,9,2,1,12
STATION_GUY,24528,14,0,3,17
UTILITY_GUY,26011,12,2,1,15
UTILITY_GUY,9132,15,1,2,18
UTILITY_GUY,12533,15,2,1,18
STATION_GUY,503,9,0,3,12
UTILITY_GUY,781,7,0,2,9
STATION_GUY,10996,15,0,2,17
UTILITY_GUY,10398,13,2,1,16
STATION_GUY,14387,13,0,4,17
STATION_GUY,897,8,1,3,12
STATION_GUY,2106,7,1,4,12
UTILITY_GUY,1136,6,2,0,8
UTILITY_GUY,21549,14,0,1,15
STATION_GUY,16059,16,0,3,19
STATION_GUY,477,8,0,4,12
STATION_GUY,9505,10,1,3,14
STATION_GUY,3398,11,1,2,14
UTILITY_GUY,28917,12,2,2,16
UTILITY_GUY,999,6,2,2,10
UTILITY_GUY,5,4,2,2,8
UTILITY_GUY,32665,12,2,0,14
STATION_GUY,5226,10,1,4,15
UTILITY_GUY,79804,12,2,1,15
UTILITY_GUY,6646,11,1,2,14
UTILITY_GUY,7839,11,1,2,14
STATION_GUY,6757,15,1,3,19
UTILITY_GUY,997,5,1,0,6
STATION_GUY,10046,13,2,2,17
UTILITY_GUY,659,7,1,2,10
UTILITY_GUY,11239,13,1,2,16
STATION_GUY,6050,17,0,4,21
STATION_GUY,51597,13,1,3,17
STATION_GUY,410,5,0,2,7
UTILITY_GUY,22798,13,2,1,16
UTILITY_GUY,42382,11,2,0,13
STATION_GUY,4610,8,0,4,12
STATION_GUY,10974,12,0,3,15
STATION_GUY,26308,12,1,3,16
STATION_GUY,71754,11,1,3,15
UTILITY_GUY,8099,8,0,1,9
UTILITY_GUY,878,7,1,1,9
STATION_GUY,640,9,0,1,10
UTILITY_GUY,23136,10,1,2,13
STATION_GUY,3807,16,0,4,20
STATION_GUY,15558,12,0,4,16
UTILITY_GUY,14211,13,2,1,16
UTILITY_GUY,6421,11,2,0,13
STATION_GUY,15714,13,0,3,16
UTILITY_GUY,16590,15,2,3,20
STATION_GUY,2885,6,2,4,12
STATION_GUY,20210,12,1,3,16
UTILITY_GUY,1214,5,1,2,8
STATION_GUY,9506,15,1,3,19
STATION_GUY,1680,2,1,3,6
UTILITY_GUY,8642,13,2,3,18
STATION_GUY,956,8,0,3,11
STATION_GUY,1787,3,0,4,7
UTILITY_GUY,43103,11,1,1,13
STATION_GUY,68566,13,0,3,16
UTILITY_GUY,40748,12,2,3,17
STATION_GUY,1540,3,1,2,6
UTILITY_GUY,542,7,0,1,8
UTILITY_GUY,16536,13,1,2,16
STATION_GUY,1587,12,1,4,17
UTILITY_GUY,17182,12,1,2,15
UTILITY_GUY,1651,7,2,1,10
STATION_GUY,37629,12,1,3,16
STATION_GUY,706,7,0,3,10
STATION_GUY,5288,14,0,4,18
STATION_GUY,12209,13,1,3,17
UTILITY_GUY,708,6,1,2,9
UTILITY_GUY,7320,12,1,1,14
UTILITY_GUY,8770,13,1,1,15
STATION_GUY,6625,11,0,3,14
STATION_GUY,3086,10,1,4,15
UTILITY_GUY,507,6,1,1,8
STATION_GUY,4961,17,0,4,21
STATION_GUY,8282,13,1,2,16
UTILITY_GUY,19581,13,1,1,15
STATION_GUY,17841,13,1,3,17
STATION_GUY,11016,13,0,3,16
STATION_GUY,2522,12,1,4,17
STATION_GUY,1533,5,0,4,9
STATION_GUY,944,3,1,2,6
UTILITY_GUY,17432,14,1,1,16
STATION_GUY,1530,4,0,3,7
STATION_GUY,13898,9,0,2,11
STATION_GUY,3390,8,1,4,13
STATION_GUY,20772,13,2,3,18
UTILITY_GUY,98411,14,2,1,17
UTILITY_GUY,14359,12,2,1,15
UTILITY_GUY,1562,3,0,0,3
UTILITY_GUY,54119,11,2,1,14
STATION_GUY,2160,6,1,4,11
STATION_GUY,7065,14,0,3,17
STATION_GUY,20109,14,1,3,18
UTILITY_GUY,98179,11,2,2,15
UTILITY_GUY,1166,2,0,2,4
STATION_GUY,574,7,1,2,10
STATION_GUY,7079,11,0,3,14
STATION_GUY,4005,13,1,4,18
STATION_GUY,6721,13,1,3,17
STATION_GUY,1148,8,1,3,12
STATION_GUY,55235,12,2,2,16
UTILITY_GUY,1479,5,2,3,10
UTILITY_GUY,20480,14,2,2,18
STATION_GUY,855,7,0,4,11
STATION_GUY,19134,10,1,3,14
STATION_GUY,1094,11,1,3,15
STATION_GUY,8099,14,1,3,18
STATION_GUY,3533,11,0,3,14
UTILITY_GUY,1498,4,1,0,5
STATION_GUY,12160,15,0,2,17
STATION_GUY,7614,13,1,3,17
UTILITY_GUY,76230,14,1,1,16
STATION_GUY,22900,12,2,0,14
UTILITY_GUY,31561,10,1,2,13
UTILITY_GUY,67858,12,1,3,16
UTILITY_GUY,1083,7,1,0,8
STATION_GUY,1417,8,0,4,12
UTILITY_GUY,632,5,1,2,8
STATION_GUY,1117,8,2,3,13
STATION_GUY,1782,10,1,4,15
UTILITY_GUY,11176,12,2,1,15
STATION_GUY,2037,5,1,4,10
STATION_GUY,18918,13,0,3,16
STATION_GUY,25253,13,1,3,17
UTILITY_GUY,32481,12,1,3,16
STATION_GUY,2079,9,2,4,15
STATION_GUY,4322,16,0,2,18
UTILITY_GUY,10860,15,1,1,17
STATION_GUY,16940,13,0,3,16
STATION_GUY,2289,9,1,4,14
STATION_GUY,4629,9,0,2,11
UTILITY_GUY,33161,11,2,2,15
STATION_GUY,1850,5,0,4,9
STATION_GUY,1813,7,0,4,11
STATION_GUY,315,9,1,4,14
UTILITY_GUY,76663,8,1,2,11
UTILITY_GUY,571,9,1,0,10
STATION_GUY,8765,11,2,3,16
STATION_GUY,7914,13,0,4,17
STATION_GUY,38473,11,1,1,13
STATION_GUY,13888,12,2,2,16
STATION_GUY,25277,15,0,3,18
STATION_GUY,14413,13,2,2,17
STATION_GUY,2912,9,1,4,14
STATION_GUY,1682,1,0,1,2
STATION_GUY,3080,8,0,4,12
STATION_GUY,622,9,1,1,11
STATION_GUY,580,8,1,4,13
UTILITY_GUY,5459,15,2,1,18
STATION_GUY,510,5,0,2,7
STATION_GUY,995,6,1,3,10
STATION_GUY,80343,12,0,2,14
STATION_GUY,22270,12,1,1,14
STATION_GUY,34510,13,0,4,17
UTILITY_GUY,1592,3,2,4,9
UTILITY_GUY,6531,13,1,1,15
UTILITY_GUY,8112,15,1,1,17
STATION_GUY,46497,10,1,3,14
UTILITY_GUY,25025,11,2,0,13
UTILITY_GUY,1094,6,0,2,8
STATION_GUY,13098,11,0,3,14
STATION_GUY,76468,11,1,3,15
STATION_GUY,13902,14,0,2,16
STATION_GUY,2921,7,1,3,11
STATION_GUY,1375,7,0,3,10
STATION_GUY,1378,8,0,3,11
STATION_GUY,701,4,1,4,9
UTILITY_GUY,1059,6,0,2,8
UTILITY_GUY,31612,11,1,1,13
STATION_GUY,13741,12,1,4,17
STATION_GUY,42964,11,0,2,13
STATION_GUY,408,6,0,3,9
STATION_GUY,9801,14,0,3,17
UTILITY_GUY,31571,11,1,2,14
UTILITY_GUY,1174,7,1,0,8
UTILITY_GUY,19636,12,1,2,15
STATION_GUY,2613,9,1,4,14
STATION_GUY,7625,8,0,2,10
STATION_GUY,7733,13,0,3,16
UTILITY_GUY,1268,7,2,2,11
STATION_GUY,4173,12,2,3,17
STATION_GUY,2135,11,0,2,13
STATION_GUY,7158,11,0,2,13
STATION_GUY,867,6,1,2,9
STATION_GUY,501,8,1,1,10
STATION_GUY,7306,12,1,3,16
STATION_GUY,5365,14,1,2,17
STATION_GUY,1748,2,0,3,5
STATION_GUY,2356,7,1,3,11
STATION_GUY,96960,10,0,2,12
STATION_GUY,1351,7,1,4,12
STATION_GUY,1050,6,1,1,8
STATION_GUY,9660,15,0,4,19
UTILITY_GUY,10200,12,1,2,15
UTILITY_GUY,77284,12,2,2,16
STATION_GUY,1825,6,1,3,10
STATION_GUY,3882,8,0,4,12
UTILITY_GUY,26488,11,1,1,13
UTILITY_GUY,699,3,2,4,9
UTILITY_GUY,8938,11,0,0,11
UTILITY_GUY,360,4,1,2,7
UTILITY_GUY,12160,12,1,1,14
UTILITY_GUY,18013,13,1,1,15
STATION_GUY,12284,11,0,3,14
STATION_GUY,26567,11,0,3,14
UTILITY_GUY,948,6,2,1,9
STATION_GUY,366,10,1,1,12
UTILITY_GUY,15742,10,1,0,11
STATION_GUY,6818,13,0,3,16
STATION_GUY,16593,12,0,2,14
STATION_GUY,1766,12,2,4,18
STATION_GUY,33601,10,0,3,13
STATION_GUY,1987,9,2,4,15
STATION_GUY,1074,7,1,4,12
STATION_GUY,6914,14,0,3,17
STATION_GUY,16402,14,1,3,18
STATION_GUY,18637,14,0,1,15
UTILITY_GUY,11037,11,1,1,13
STATION_GUY,2718,11,1,3,15
STATION_GUY,11289,10,1,3,14
UTILITY_GUY,694,5,1,1,7
STATION_GUY,12935,14,2,2,18
STATION_GUY,727,10,0,4,14
UTILITY_GUY,5381,9,2,1,12
STATION_GUY,1431,3,0,4,7
STATION_GUY,32445,12,1,2,15
STATION_GUY,597,7,0,2,9
UTILITY_GUY,8690,15,2,3,20
UTILITY_GUY,23430,12,1,1,14
UTILITY_GUY,18464,11,1,1,13
STATION_GUY,17269,12,1,3,16
STATION_GUY,18018,12,0,4,16
STATION_GUY,10386,10,0,3,13
UTILITY_GUY,14365,15,1,0,16
UTILITY_GUY,16254,13,2,2,17
STATION_GUY,1460,4,0,3,7
UTILITY_GUY,3630,6,2,3,11
UTILITY_GUY,24111,13,1,1,15
UTILITY_GUY,66,8,0,2,10
STATION_GUY,18120,13,0,3,16
STATION_GUY,754,8,1,3,12
STATION_GUY,9860,10,2,2,14
UTILITY_GUY,1024,4,1,0,5
UTILITY_GUY,4459,9,2,1,12
STATION_GUY,8876,11,0,3,14
STATION_GUY,4381,6,1,4,11
UTILITY_GUY,8612,14,1,2,17
UTILITY_GUY,9926,12,1,2,15
UTILITY_GUY,34504,10,2,1,13
STATION_GUY,2328,8,2,4,14
UTILITY_GUY,30868,11,1,2,14
UTILITY_GUY,40030,13,2,3,18
STATION_GUY,99719,13,1,2,16
UTILITY_GUY,1569,3,2,2,7
UTILITY_GUY,618,6,2,2,10
STATION_GUY,7583,13,1,2,16
STATION_GUY,914,6,0,2,8
UTILITY_GUY,19557,13,1,1,15
STATION_GUY,1860,11,0,2,13
STATION_GUY,9466,13,1,1,15
UTILITY_GUY,840,8,2,2,12
STATION_GUY,2701,10,0,4,14
STATION_GUY,1656,2,0,4,6
STATION_GUY,4247,8,0,4,12
STATION_GUY,7942,12,0,4,16
STATION_GUY,2367,11,1,4,16
STATION_GUY,934,8,2,4,14
STATION_GUY,3790,12,0,4,16
STATION_GUY,20753,10,2,3,15
STATION_GUY,1021,7,0,3,10
STATION_GUY,1308,8,2,4,14
STATION_GUY,834,3,0,4,7
STATION_GUY,29894,15,0,3,18
STATION_GUY,2959,10,0,4,14
STATION_GUY,3086,14,1,3,18
STATION_GUY,1269,7,1,2,10
UTILITY_GUY,1101,3,1,1,5
UTILITY_GUY,15616,13,1,2,16
UTILITY_GUY,15844,13,2,2,17
STATION_GUY,4605,13,1,3,17
UTILITY_GUY,3860,10,2,2,14
UTILITY_GUY,4128,12,2,2,16
UTILITY_GUY,4911,8,2,3,13
STATION_GUY,5913,10,1,3,14
STATION_GUY,656,9,0,3,12
UTILITY_GUY,831,3,2,1,6
STATION_GUY,486,5,1,1,7
STATION_GUY,18832,12,0,3,15
STATION_GUY,83331,14,1,2,17
STATION_GUY,16040,12,1,2,15
UTILITY_GUY,576,6,0,3,9
UTILITY_GUY,11770,12,2,3,17
UTILITY_GUY,7597,9,2,4,15
UTILITY_GUY,8395,13,2,1,16
STATION_GUY,775,4,0,1,5
STATION_GUY,11206,12,0,2,14
STATION_GUY,11233,9,1,4,14
STATION_GUY,10788,11,1,3,15
STATION_GUY,171,9,0,2,11
STATION_GUY,7228,15,1,3,19
STATION_GUY,908,9,1,4,14
STATION_GUY,2199,6,1,4,11
UTILITY_GUY,14217,12,1,1,14
STATION_GUY,7568,11,0,1,12
UTILITY_GUY,9821,12,0,2,14
STATION_GUY,2586,9,0,4,13
STATION_GUY,6529,9,2,4,15
STATION_GUY,10540,15,0,2,17
STATION_GUY,13563,10,2,4,16
UTILITY_GUY,1824,9,2,1,12
UTILITY_GUY,24690,12,0,1,13
STATION_GUY,1738,10,0,2,12
STATION_GUY,1107,5,1,3,9
UTILITY_GUY,49894,11,2,1,14
UTILITY_GUY,16055,10,2,3,15
UTILITY_GUY,1107,2,2,0,4
STATION_GUY,780,8,0,1,9
STATION_GUY,1595,8,1,3,12
STATION_GUY,3631,11,1,4,16
UTILITY_GUY,8580,12,2,2,16
STATION_GUY,3324,9,0,4,13
STATION_GUY,1671,2,0,1,3
UTILITY_GUY,7125,11,1,1,13
UTILITY_GUY,78480,11,2,1,14
UTILITY_GUY,509,7,1,1,9
STATION_GUY,2233,9,0,3,12
UTILITY_GUY,1404,2,1,2,5
STATION_GUY,3263,6,0,4,10
UTILITY_GUY,6469,12,1,1,14
UTILITY_GUY,7363,8,1,2,11
UTILITY_GUY,11043,11,1,3,15
UTILITY_GUY,1100,3,0,0,3
UTILITY_GUY,619,4,0,2,6
UTILITY_GUY,2345,8,1,3,12
STATION_GUY,26166,11,0,3,14
STATION_GUY,23595,11,0,3,14
STATION_GUY,1174,11,0,4,15
UTILITY_GUY,10534,15,0,2,17
UTILITY_GUY,787,9,1,1,11
UTILITY_GUY,16583,13,2,2,17
UTILITY_GUY,1705,9,1,3,13
STATION_GUY,11790,12,1,3,16
UTILITY_GUY,233,6,1,1,8
STATION_GUY,8595,9,2,3,14
STATION_GUY,11433,11,0,3,14
STATION_GUY,14661,13,0,3,16
STATION_GUY,827,6,2,2,10
STATION_GUY,1319,8,1,2,11
UTILITY_GUY,284,6,1,2,9
UTILITY_GUY,1006,8,2,2,12
UTILITY_GUY,979,6,0,1,7
STATION_GUY,38728,14,1,3,18
STATION_GUY,2577,10,0,4,14
STATION_GUY,10837,12,1,2,15
UTILITY_GUY,19343,12,2,1,15
STATION_GUY,2918,9,0,4,13
STATION_GUY,1315,6,0,4,10
STATION_GUY,30917,10,1,2,13
UTILITY_GUY,1929,6,1,1,8
UTILITY_GUY,5038,11,1,2,14
UTILITY_GUY,25047,9,2,1,12
UTILITY_GUY,23831,12,1,0,13
STATION_GUY,5122,10,2,3,15
STATION_GUY,32186,13,0,2,15
UTILITY_GUY,997,3,2,1,6
STATION_GUY,6179,13,1,3,17
UTILITY_GUY,18592,10,1,1,12
STATION_GUY,2969,7,1,4,12
UTILITY_GUY,15723,9,2,1,12
STATION_GUY,542,5,0,2,7
UTILITY_GUY,2105,10,2,3,15
STATION_GUY,1104,11,0,3,14
STATION_GUY,4876,12,1,3,16
STATION_GUY,12978,11,0,2,13
STATION_GUY,340,11,1,3,15
UTILITY_GUY,3165,9,1,2,12
STATION_GUY,17209,13,0,2,15
STATION_GUY,557,4,0,3,7
STATION_GUY,55361,11,0,3,14
STATION_GUY,10009,14,0,3,17
STATION_GUY,41317,12,1,2,15
UTILITY_GUY,5087,12,1,3,16
STATION_GUY,11869,13,1,3,17
UTILITY_GUY,413,5,2,2,9
STATION_GUY,7388,13,1,4,18
UTILITY_GUY,22553,11,2,1,14
UTILITY_GUY,46867,12,1,1,14
STATION_GUY,5073,13,0,2,15
STATION_GUY,30201,15,1,2,18
UTILITY_GUY,3921,11,1,2,14
UTILITY_GUY,4969,11,1,1,13
STATION_GUY,18537,13,0,3,16
STATION_GUY,1561,3,1,2,6
STATION_GUY,20004,10,0,3,13
STATION_GUY,21144,9,1,3,13
UTILITY_GUY,22615,11,1,2,14
STATION_GUY,11500,11,0,2,13
STATION_GUY,35099,11,1,2,14
STATION_GUY,1160,4,0,4,8
STATION_GUY,6280,11,0,4,15
UTILITY_GUY,14381,11,2,1,14
STATION_GUY,151,7,0,2,9
UTILITY_GUY,12769,18,0,1,19
UTILITY_GUY,778,7,0,1,8
UTILITY_GUY,1335,2,0,1,3
STATION_GUY,9387,13,0,2,15
STATION_GUY,34786,11,2,3,16
STATION_GUY,2089,7,1,4,12
UTILITY_GUY,314,5,1,2,8
STATION_GUY,1066,7,1,4,12
STATION_GUY,186,6,1,2,9
UTILITY_GUY,738,7,1,0,8
UTILITY_GUY,1117,7,0,3,10
STATION_GUY,57184,12,0,3,15
STATION_GUY,52153,13,0,3,16
STATION_GUY,22493,13,1,2,16
STATION_GUY,7138,10,0,3,13
UTILITY_GUY,2645,10,2,1,13
STATION_GUY,15970,11,2,3,16
UTILITY_GUY,8158,11,2,2,15
STATION_GUY,3911,11,1,4,16
UTILITY_GUY,7208,14,1,1,16
STATION_GUY,3475,11,1,4,16
UTILITY_GUY,16935,13,2,2,17
STATION_GUY,1178,7,1,3,11
STATION_GUY,408,14,1,3,18
STATION_GUY,20090,11,0,3,14
STATION_GUY,52268,11,0,3,14
UTILITY_GUY,27845,12,2,1,15
UTILITY_GUY,811,3,1,1,5
STATION_GUY,13525,11,0,2,13
UTILITY_GUY,1542,7,1,2,10
UTILITY_GUY,17897,9,0,2,11
STATION_GUY,10350,11,0,2,13
UTILITY_GUY,959,11,2,1,14
UTILITY_GUY,3109,10,2,3,15
STATION_GUY,6924,13,1,4,18
STATION_GUY,47336,11,0,3,14
UTILITY_GUY,14536,11,1,2,14
UTILITY_GUY,580,5,1,1,7
STATION_GUY,28975,12,1,3,16
STATION_GUY,34170,13,0,3,16
STATION_GUY,6398,10,2,3,15
STATION_GUY,2193,7,2,4,13
UTILITY_GUY,19590,14,0,3,17
UTILITY_GUY,4871,12,0,1,13
STATION_GUY,3380,15,2,4,21
UTILITY_GUY,20139,12,2,1,15
UTILITY_GUY,2427,6,2,1,9
UTILITY_GUY,390,7,2,0,9
UTILITY_GUY,4096,13,2,2,17
UTILITY_GUY,43259,13,0,3,16
UTILITY_GUY,1290,3,1,1,5
UTILITY_GUY,504,7,1,1,9
UTILITY_GUY,7891,11,1,3,15
UTILITY_GUY,13015,11,2,3,16
UTILITY_GUY,14060,13,1,1,15
UTILITY_GUY,12097,11,1,2,14
STATION_GUY,33445,13,0,2,15
STATION_GUY,1626,9,1,1,11
STATION_GUY,12342,12,1,2,15
STATION_GUY,965,3,1,2,6
STATION_GUY,18827,16,0,2,18
UTILITY_GUY,2003,7,1,2,10
UTILITY_GUY,3477,11,1,3,15
STATION_GUY,14048,12,0,2,14
STATION_GUY,2452,8,0,4,12
UTILITY_GUY,2941,10,2,2,14
STATION_GUY,996,8,0,2,10
UTILITY_GUY,1210,5,1,1,7
STATION_GUY,260,7,0,3,10
STATION_GUY,28529,10,2,4,16
STATION_GUY,15739,12,0,2,14
UTILITY_GUY,51399,9,2,2,13
UTILITY_GUY,56701,13,2,1,16
STATION_GUY,2996,14,1,4,19
STATION_GUY,20279,11,1,3,15
STATION_GUY,44941,13,0,3,16
STATION_GUY,2176,12,1,4,17
STATION_GUY,3840,12,0,4,16
STATION_GUY,958,11,0,4,15
STATION_GUY,35900,15,1,3,19
STATION_GUY,1675,5,0,3,8
UTILITY_GUY,292,6,1,1,8
STATION_GUY,16053,14,2,0,16
UTILITY_GUY,21803,11,1,1,13
UTILITY_GUY,3561,12,2,3,17
STATION_GUY,8538,15,1,2,18
STATION_GUY,20261,13,0,3,16
STATION_GUY,15520,14,1,3,18
STATION_GUY,650,4,1,4,9
STATION_GUY,30786,13,1,3,17
STATION_GUY,21204,12,0,2,14
STATION_GUY,21969,11,1,3,15
UTILITY_GUY,17938,10,2,3,15
STATION_GUY,3044,9,1,4,14
STATION_GUY,5055,11,1,2,14
STATION_GUY,9960,15,0,1,16
UTILITY_GUY,1211,6,0,0,6
STATION_GUY,330,6,0,2,8
STATION_GUY,12748,13,0,2,15
STATION_GUY,2410,11,1,4,16
UTILITY_GUY,653,3,1,2,6
STATION_GUY,5658,10,0,4,14
STATION_GUY,1984,5,0,4,9
UTILITY_GUY,12692,12,2,3,17
UTILITY_GUY,11920,11,1,1,13
STATION_GUY,40826,13,1,1,15
STATION_GUY,732,8,0,3,11
UTILITY_GUY,38072,12,2,0,14
STATION_GUY,3639,6,1,4,11
STATION_GUY,1195,8,1,1,10
STATION_GUY,54906,13,1,3,17
STATION_GUY,11063,13,0,3,16
STATION_GUY,10254,13,2,1,16
UTILITY_GUY,9359,10,1,2,13
STATION_GUY,6915,10,0,3,13
STATION_GUY,9093,10,0,4,14
STATION_GUY,598,8,1,4,13
STATION_GUY,25639,11,0,3,14
UTILITY_GUY,65866,13,0,2,15
UTILITY_GUY,3859,13,2,1,16
UTILITY_GUY,598,8,1,2,11
STATION_GUY,5330,13,1,3,17
STATION_GUY,747,7,1,3,11
UTILITY_GUY,3078,9,2,3,14
STATION_GUY,910,8,0,3,11
UTILITY_GUY,967,5,1,0,6
STATION_GUY,3518,12,2,4,18
UTILITY_GUY,8661,11,2,1,14
STATION_GUY,2860,10,1,4,15
STATION_GUY,2709,6,1,4,11
STATION_GUY,53599,9,0,2,11
UTILITY_GUY,23958,12,0,1,13
UTILITY_GUY,44635,10,2,2,14
STATION_GUY,308,8,0,2,10
UTILITY_GUY,1286,4,0,1,5
STATION_GUY,2702,9,0,4,13
UTILITY_GUY,1132,5,1,3,9
UTILITY_GUY,30705,12,1,1,14
UTILITY_GUY,419,7,1,1,9
STATION_GUY,5258,11,1,4,16
STATION_GUY,3842,12,1,4,17
UTILITY_GUY,16979,11,2,2,15
STATION_GUY,335,6,0,2,8
STATION_GUY,5535,9,0,4,13
STATION_GUY,2719,7,0,4,11
UTILITY_GUY,89886,10,2,1,13
STATION_GUY,10658,15,1,2,18
STATION_GUY,1195,5,0,4,9
UTILITY_GUY,14133,12,2,3,17
STATION_GUY,543,8,1,2,11
STATION_GUY,32359,12,0,3,15
STATION_GUY,9643,14,1,3,18
STATION_GUY,11045,16,0,3,19
UTILITY_GUY,1086,5,2,1,8
STATION_GUY,139,8,1,1,10
STATION_GUY,1580,6,0,4,10
STATION_GUY,1486,8,1,3,12
UTILITY_GUY,451,8,2,0,10
STATION_GUY,1479,4,1,2,7
STATION_GUY,3126,12,0,4,16
STATION_GUY,19303,13,0,3,16
STATION_GUY,3000,9,0,4,13
UTILITY_GUY,30895,13,0,1,14
STATION_GUY,9666,10,1,3,14
UTILITY_GUY,8325,13,2,2,17
STATION_GUY,8083,12,1,3,16
UTILITY_GUY,14226,16,1,1,18
STATION_GUY,817,7,1,1,9
UTILITY_GUY,30732,15,1,0,16
STATION_GUY,1702,9,1,3,13
UTILITY_GUY,773,4,0,1,5
STATION_GUY,17432,13,0,3,16
UTILITY_GUY,14994,12,1,2,15
STATION_GUY,19941,12,1,3,16
UTILITY_GUY,20552,15,1,0,16
STATION_GUY,9157,13,0,3,16
STATION_GUY,19445,15,0,1,16
STATION_GUY,13034,11,0,3,14
UTILITY_GUY,916,5,0,1,6
STATION_GUY,1265,6,2,3,11
UTILITY_GUY,1057,5,1,1,7
STATION_GUY,44651,9,0,3,12
STATION_GUY,19310,13,0,3,16
STATION_GUY,1457,10,1,3,14
STATION_GUY,922,8,0,3,11
STATION_GUY,40345,13,0,2,15
STATION_GUY,733,7,1,2,10
STATION_GUY,2439,9,0,4,13
STATION_GUY,13175,14,1,2,17
UTILITY_GUY,41193,14,2,1,17
STATION_GUY,14692,12,0,1,13
STATION_GUY,11248,14,1,4,19
STATION_GUY,6301,13,1,4,18
STATION_GUY,33783,14,0,2,16
